 0  0  3  630  1  0 10 33  0  0 
 0  1  6  528  2  0 13 33  0  0 
 0  0 23  3478  134 14  310  130  0  0 
 0  0 16  8655  168  1  2155  137  0  0 
 0  0  5  4134  918  0  944 61  0  0 
 0  0  2  427  105 18143  189  5  0  0 
 0  0 10 12186  2652  4 22108 40  0  0 
 0  0  1  1838 15  8  352  1282  0  0 
 0  0  0  220 79 10 54 15  0  0 
 0  0  0 22  4  0 18  0  0  0 
